review_id,comment
4725a2fbbfee4c39d6fc040eb7fbacca,"excelente produto loja muito competente,produto entregue antes do prazo.Só tenho a elogiar nunca tive problemas com minhas compras.PARABÉNS lannister.*****"
47260a5f1139f2fbcb25530137ad9776,adorei a boneca a minha filha mais ainda
472617f9b63e8be5de09ff8e9e9f22a8,"Veio antes do prazo, super recomendo."
472961c73dd2846a72959a75bab3ed53,Dentro do prazo e conforme as expectativas.
4729b88fe1b576e82de7c01ca11d5990,"faltou mais cuidado com a caixa e o produto veio avariado, nada preocupante, mas mesmo assim é um defeito."
472a5cceb0c2a9519e44f45b6c9704b9,muito bom. prpduto de qualidade. prazo correto.preco justo..adorei..Obrigada.
472b82b7542e7be629665c7f10670c86,"Superou minhas espectativas , muito bom produto ."
472bd820c924834c253b9309dadbd4ab,Amei o produto! Lindo como na foto!
472c9dd16fc75a789c4c51422e4d1a91,Tudo certo . Recomendo
472d44a3b3c657359d3a3d942a28ec56,Muito bom
472da10b174d6d282fca5b924cb544bd,"Costumo receber os itens bem antes do prazo dado pelo site. mas como o Correio anda atrasado, desta vez foi no último dia previsto."
472e01cfdf3721c957a1bc6c3ab75da4,ficou faltando 02 luminarias como fica a entrega sendo que o pedido conta ok .
472ecfdaed067b48f67b0f0f427e7314,Fiz a compra do carrinho de bebê do meu filho antecipadamente pensando que chegaria em tempo hábil e me encontro numa situação em que não consigo devolver meu dinheiro e não consigo receber o produto
473100292097d80cc72500c474fa46e1,"produto bacana, de boa qualidade e chegou em perfeito estado!!!"
47352249182dc8e83fe09c1092bdc930,Tudo OK e a negociação é certa
4735abb6ba2b0a5e4f712fe5eba4411a,So achei complicado porque veio desmontado e isso nao dizia no anuncio. E deu muito trabalho montar!!
47362ecf1f01733c13b5710b17eb4252,"Produto chegou antes do prazo, mas na foto parece ser maior do que realmente é, mas gostei muito"
4736676125d22a529438197bdbd673fb,Chegou dentro do prazo.
47371fa592824115e1e5673ccb527d54,Não recebi a mercadoria e não tive retorno do stark. Péssimo suporte.
473824106deeab4c05a629cca2727662,"Produto chegou em 3 dias, muito rápido, a princípio está funcionamento bem, mas ainda não utilizei."
4738dbb560105d7c8637ee0c42dde793,Produto dentro do esperado Boa embalagem Excelente atendimento
4739cb5a03c0f692d24322bb38c5ddec,Recomendo
473cb8ec2a0b5a090ab4f97d8190c089,"Entrega antes da data, muito bom"
4742439ac239957a71065e99b291b303,Produto chegou antes do prazo.
4742655b1e39dd8f4ae75fa947d35bb0,Cadê a minha torneira?
47433f06819578d2c0ec4b0327ee1b5f,"Qualidade, preço e prazo! parabéns, continuem nesse caminho. Muito obrigado!"
4744350229cbccb3bc01f98330663cf2,Gostei...protege mesmo o notebook. Além de caber caderno.
47449c33a2de6713e32eba9ad1fd4ccd,Produto de boa qualidade! Chegou no prazo.
474576cef792ec748a3a16db61e89fbb,"Gostei, entregue bem antes do prazo."
47474f33a1ec94412420ce64fb78c480,"FIZ DUAS COMPRAS E APENAS UMA DELAS ME FOI ENTREGUE, RECEBI A BASE DERMACOL PORÉM O KIT SECA BARRIGA 3 MESES NÃO ME FOI ENTREGUE , AGUARDO RETORNO"
47479f9482563d40ca3102c5e82e01aa,Não atende o prazo de entrega
474909a44444fb374f6d39af8e90e3cf,"Empresa séria, entregou o produto no prazo. Super recomendo."
47495e97c354d68c61e23f61e5949e25,Recomendo. Td OK.
474cc694dd96b04851a20ef8d8c7cfc5,Recomendo pela pontualidade em todas as compras que já fiz.
474dbd3b2ef7171ca7e14ed0770aa82c,Ótima compra
474e932e71f7774ed275e02e84295141,Bom
474f65e0eead868eb8a3a44690f51034,ok
4752f49c65f0e85be766def8840a0d00,"O pedido foi entregue duplicado, recebi 2 de cada item. Uma das balanças veio danificada. Aguardo a retirada dos itens enviados em duplicidade."
47537d28f2742f0bae636d72069f7c4b,Chegou bem antes do prazo e Happy ficou lindo de Batman.
47544e845a3a250e89ad0a09010a3aca,Muito bom perfeito
475816c39c114375279b786178656f87,tudo certo
47581c0859ee6686c6a1aa71c2b9bd11,Produto excelente e entrega super rápida.
475d56e087908989387ee33dc1d030bc,Preço dos produtos e entrega dentro do prazo acertado.
475e7331449ae58849392ec7b1ddfa4d,"Apenas uma resalva, comprei quatro unidades foram entregues 3 juntas e quarta entregue separadamente"
475ecadd333c33eb9948a325c6936a99,Não foi entregue
475f27295808d629a774452e01f0ee12,"Meu produto não chegou, já fiz 2 solicitações e o prazo de resposta venceu a 4 dias e ninguém entra em contato"
47623dc2af700976283e850b7bd226b1,Chegou antes do dia previsto. Chegou tudo certo.
47629364b854b273099f2b6c36bddc0b,recebi
476570e20534ae42e72540f1880ada31,Pedi da cor rosa e chegou da cor roxa escuro e não gostei da cor
4765d6ff441f317741dee015ae6aac8b,Loja cumpri o que prometi prazo excelente.
4766b7d48f10c7163ef6142796ba0ce1,"Ocorreu tudo dentro do prazo previsto, muito bom"
476856d5b4913d89eaec002a3320db59,Produto chegou antes do prazo.Quero parabenizar toda a equipe da loja.recomendo.
476d168e3787c0717d2145c634f73ef3,Só não Gostei do sistema de Rastreamento antes você via a todo instante e agora só atualiza depois das 18:30
476e1f010cd62aa40e16a438caa45fc7,"O produto tem um preço legal, mas não entregaram. Portanto não tem como avaliar além disto"
476f9f0acb1a350622e73dd4f341ecec,Produto com qualidade e com toda informação no rótulo.
4771a63bad5c46252eff2fd09c6a11fd,muito bom
47726b34b5c962d47451bb1046047399,Ainda estou aguardando a entrega
47746f14e9ac9954d196de1cfb45741e,Só veio o puxador do lado esquerdo/motorista
477629c611367caed885f92e1703ce84,Amei o produto é toda a atenção dada durante o processo!! Parabéns a toda equipe.
47764bd14ac41ef1272ccdc2f9903235,Tudo conforme combinado.
477808bcd3a14544f2ba301cec587133,Os correios já saíram da greve?
4779ddada8f33d4a297ef7c8d017a5f0,Produto muito bom e loja super eficiente.
477cecb0cb18360ba47e833c3914dba0,lannister sempre foi um exemplo de qualidade
477e1b45a5ab7785a1fc4ab03bd54529,"Chegou antes do prazo, custo beneficio muito bom!"
47810286e081f2855bfb0cc41447e4ad,"Foi entregue antes do previsto, gerando ainda mais a minha satisfação. Não tive problema ou dano algum com a entrega. Recomendo!"
47824bad7d422185d97b146446851261,"Perfeito, entrega antes do prazo. produto excelente.Estou muito satisfeita"
4783e74321ec0223daae1874e92dafab,Gostei muito do atendimento nessa minha primeira compra voltarei a comprar mais vezes
47850e2adbd18f61f2af4af9b7656198,👍🏻👌🏻👏🏻
478735b2899b2b727193eda9a966607c,produto entregue conforme anuncio e até mesmo antes do prazo.
478bae99f340058a2334f46027b7eb0e,o relogio ja veio danificado e eu ja entrei em contato para a devolução do mesmo
478ca365ae20db231cd31d80c0d2ea80,"não sei falar sobre o produto pq foi presente, mas gostei do desing e valor"
478d36a00f43db08149be2a4f6590ddf,ACHO QUE A DEMORA FOI A GREVE DOS CORREIOS
479158e093e31f63cf1ae6f3b88e1d13,"Recebi antes do prazo, recomendo a loja sim!"
4792d217cf0a153721cc2f1cf3e37b1b,Entrega pontual; ótimo produto ; bom preço. Tudo certinho!!
4795244d1f5ce48a127037c883008809,acredito que poderia servir como uma tampa que levanta na frente e fica fixa no fundo.
4799d89492532526193b6065c757c01b,"Produto entregue bem embalado, dentro do prazo e com acompanhamento da entrega."
4799d90d47301dec554643394d9a7fec,"Amei o produto, e veio antes do previsto 😍"
479db2b419cde735a6074bfc8207ddcd,"O produtor chegou dentro do último prazo que falaram. Pq na primeira página o prazo era de 12 dias, depois aumentou para 1 mes, mas chegou. E o produto é bom, deu super certo na nossa Tv."
47a18dac5c5f0b5455fd5bc64afb4415,"Achei o produto muito bom,recomendo"
47a1ec3b36740c923bfa0dead6ff1517,"Produtos com qualidade, entregues antes do prazo."
47a414fe6211b9eea6106bde9f5a187b,Vocês e um ótimo loja parabéns
47a4f48be34dd4a1c24b24a173ed1f6d,Minha compra foi entregue para outra pessoa. Recebi uma peça que não comprei
47a77a4b032533ec7c6bffc991bfab9e,OTIMA
47ab4f0259de44b8fc39916bc7921259,Parabéns.....o prazo da entrega foi muito rápido....O produto chegou certinho.. .....Foi uma ótima compra .... Recomendo
47ae1a9af4344e3a438825e0abc88cd5,comprei tres produtos so recebi um ate agora e os outros dois cade
47b0697fc7947ae13cf534a363f8cd8f,"Recomendo a loja,entregaram no prazo e o produto veio em perfeitas condições!!"
47b0a29225e4787c32531415ad96ed34,"Entrega rápida antes do prazo, recomendo!"
47b13ac4d4e0a97b44e918810933cb34,"Entregada rápida, mas não gostei do produto. Tecido ruim."
47b494fec5be263833eb1dda03f54814,Recebi antes do esperado. E gostei muito do produto.
47b5d4e2e7c23b4a89f4e6cee6779b55,Gostei muito. Chegou muito antes do prazo . Super recomendo
47b8975f72c5ac4a6328db40bd9633d9,"Muito bom entregue, antes do prazo."
47ba2a970bd25de84b2f0638350b2a2e,Recomendo produto de ótima qualidade
47c0f6c7a5dd0fc61c5b46f6f747230c,Entrega dentro do prazo
47c33a7d434a10b35907a00dffe922e4,Podem comprar recomendo muito
47c449da8fa363f1aa2f2fe212cc8a3b,O produto chegou bem antes do previsto e o cuidado e a qualidade do produto são impecáveis.
47c4764acf36fe2ed47d3f73aa812ee5,"Boa loja, produto entregue no prazo."
47ca32a260e79e7488c1c51233304230,"Produto entregue dentro do prazo, fornecedor confiável"
47caf2427a65a430c392f6d906b0b9a2,recomendo
47d6046e39458d85064cec6f3e07b1a3,"Não recebemos o produto dentro do prazo, nem recebemos qualquer comunicado avisando o atraso."
47d7c64126bcd47b49115e86b7c3e561,Tudo certo
47dc22f5badec6328d6aba695543c342,Recomendo
47dc8447e39631ac7e6764f360b24d21,otima agora vou querer LG55 4K
47dce331b837fc39c9a39d848de51a40,Aguardo retorno sobre o produto faltante!
47dd3faedfc74a28811a47f239133122,A targaryen NÃO ENTREGA NO PRAZO PREVISTO.
47e0954e156dac6512c25c6d2ecc1c66,"Muito obrigado, Excelente atendimento,baratheon e fornecedor targaryen . Voltarei sempre ao baratheon. Atenciosamente, Fernando Antonio Polycarpo Gomes."
47e1d6a13d00ce338fbe9a408e77e24c,Na minha opinião a loja foi eficaz e até mesmo antecipou a entrega que foi feita bem antes do prazo programado!
47e28178f755c13a6359716f3b4759ee,"RECEBI TUDO CERTINHO , MAIS AINDA NAO USEI, GOSTEI DO VISUALDA FERRAMENTA."
47e386fab69c5efd0e1fd576b7e88326,rewcomendo a loja
47e59df100faa5c07ef1f73256187f04,chegou rapido
47e5ace6680434fb94edb4301f72fee1,Achei que demora muita pra entregar
47e5b678a9b837653400a3261b3859fe,"Produto lindo,de ótima qualidade.A bolsa é bem grande."
47e69a9c02dc8daed746adf614b3f821,Tudo nos conformes.
47e8ca28972bba7abb7b69237fa59e96,Atendimento de acordo
47e9eafaf9aab521c64161430e0da288,"Adorei a mercadoria exatamente como descreve no anúncio e a entrega antes do prazo,recomendo."
47ebe1dbcd168f20d19a5c4c197f3911,"Comprei um tapete de 2X2.5 e recebi um de 2X1.5. Nas lannister não há a opcao de troca do produto errado, só ressarcir no cartão ou trocar por vale. No site havia ainda anúncio do que comprei."
47eedc7decefbfea3a4ecd78fadec39f,Boa tarde. Recebi o produto sem funcionalidade e solicitei a devolução. Mas não estou tendo retorno.
47f083e59650d4dfb6eb1997f4c1db64,Produto não entregue e loja não deu satisfação após contato.
47f095d5f91cb5fd71499316b7e98da4,Duas caixas vieram um pouco deformadas (uma caixa dentro da outra) não encaixando as tampas..como houve demora na entrega optei por não efetuar a troca pelo transtorno do processo e mais demora.
47f14c14f87dd456f67a18c3513b2c0b,Chegou no prazo e como eu esperava super recomendo
47f26298d20eb7b9d1d63507ce795dde,prefiro não opinar
47f263f146d18c975a75deba091d7a46,"o Site terceirizado junto a lannister deveria apenas posicionarmos o rastreamento do produto. Para ficarmos informados das posições do pedido, o resto esta OK prazo de entregas bem antes do previsto"
47f27f4eb37f314733e7afb331692b95,Obrigada
47f37f9313bad169076696c1424acc18,Excelente
47f3961ddbc91e07bd55fc4cdd11f9af,Demorou muito pra chegar
47f3bcca5a32c2daf41c85c8075bed22,"Entregou o produto de forma correta e antes do prazo, muito eficiente."
47f5dcc2a7bc735a6104e8d4099be888,"Chegou bem antes do prazo, tudo certinho. O produto é bom, no entanto quando você tira a tampinha é um pouco complicado de por de volta. Pra resumir: Compraria novamente!"
47f7ab0e557d32164790b763be4721e5,Valeu cada Real Investido. Recomendo a TODOS.
47f8c2cab4060f2b7ff68bcc8b004fcb,muito bom de comprar na americana apesar de ter um site pirata com o mesmo nome fica o alerta
47f999131979ebdd01ea55dee4d13b9e,"Recebi o produto muito antes do combinado, em bom estado. A única coisa a ressalvar é que a embalagem poderia ser melhor."
47f9abdf9bff2e35b757a67e46569ddb,Recebi somente o Toner da cor Ciano - Toner HP 311A CE311A Cyan Original Serie 126a O amarelo não recebi
47fd8dd8039e4add85580169c35576d5,Excelente.
47fef4396d22f203788d6fe7c9d9c583,A loja lannister e a entrega foi ótimo. Já o produto não é tão bom quanto aparenta. Mas da pra uso.
47ff18d217d86cd7a9ddef80e7e090e4,Comprei 10 e recebi somente 5.
48013e83df6108633793311cdaeda6ed,O produto veio TOTALMENTE errado. Ainda não tive retorno da minha mensagem sobre a devolução do meu dinheiro.
4802ae5d916d53aa2accfb5c95ba83e8,"Não recebi as costas nem o assento da cadeira, apenas os ferros de suporte."
48031eee5cc3b788c2aa56d863e2bc3e,A cadeira tem uma das pernas menor que as outras.
480a9594af4feb22d4b7625b29e047cb,"Lindo os carrinhos,meu filho adorou!E chegou antes do prazo!"
480bc69dac211c3ae1a44533394b7d5c,...
480e4088d1f94349652609debf711b15,amei o produto além de chegar antes do previsto muito lindo super indico amo as lojas lannister respeito pelo consumidor
480e60bf6e143493cb5b7c26f1ee45b8,"Chegou antes do prazo, super recomendo."
480f87cde195da80024b1612b86f5862,"As imagens publicadas no site nao foi bem clara, o produto nao é exatamente o que foi ilustrado."
48102aacbd01ead91b10d545f2b6dfcc,Entregaram antes do prazo e com o produto conforme anunciado. Recomendo.
4812b9a4d98fe9c122d18258b159df11,9
48152a600f1db1d8877a7a8d59954b02,"Produto certinho ,tudo correto !!!"
48161c07496f0e1179bafc508f19c1a7,"Entrei em contato 2 vezes tentando verificar onde meu pedido estava que desde o dia 14 nao tenho atualizacao, e nem me foi respondido e ja passou a data limite, nunca mais!"
48167618a5632ded840394105619ba67,"Entrega super rapida, antes do prazo, a cuba é linda, veio td certinho! Melhor preço ! Recomendo"
4818f589df711221d4c8558f5b3ab123,Muito bom compra com VCS minha patroa tá impolgada
48198628b2d43ed394089750acc59c3f,Os produtos são de boa qualidade e o preço que adquiri foi excelente.
481fcedb4b8e0f4b283e60458f909c3f,"sempre recebo produtos adquiridos nessa empresa por transportadora,e é sempre muito rápido, porém, quando enviam pelos correios , é mais demorado e corre o risco de termos que retirar."
4820ca7ccdb35bc29458e56c6f33f563,Muito satisfeito.
48218a5b6f2ec999f6536629afcd1928,Muito bom.
48226129e94569f50ad8ec75de65c8f6,Foi entregue no prazo certo
482300ccba995cd1909199a58bcd2450,"Produto super facil de compra pelo site, e entrega em 3 dias...muito bom!!!"
4823717475072bfac1cde413be589427,Recomendo chegou melhor que lannister.
48238badca7cbae75ca051ac7be2e9e5,super rápida a entrega
4824434b9467263c3297ffe01c3e527f,fue muy bueno todo y lo mejor es que entregan por correos no como mercado libre aqui me gusta mas
48266562367476a51b690bc3f67a0de6,Ainda nao recebi minha mercadoria.
4826ebab1e7f7b7948d9c2ff1b0bfa86,Não recebi na quantidade comprada.... Comprei 2 e só me entregaram 1....... A lannister.com vacilou feio...... Ainda estou esperando o contato da empresa para acertar comigo.....
482af4d6bd2591c52ae1f6c6e9f4bee0,Adoro comprar nesta loja sempre responsável e competente
482d36b299d9c1ecc2991d86abe6f019,recomendo sim!
482ec457a0d1bf45fef5df53ceaab604,A madeira das camadas do shape do skate está quebrada. O desenho do skate não condiz com o anúncio. É um presente de Natal. Preciso que seja trocado com urgência.
4831a94f168aefe010b3442dc3a72046,Até Hoje não encontrei um site tão responsável que cumpre as normas antes mesmo do esperado .
4831f11dbb830d0794881f4828e08dbe,Produto chegou antes do prazo e tudo dentro da descrição;
48321f2b40569378083d5dd4ccb18539,"Nao recomendo pessima qualidade,ja veio com o assento rasgado a parte branca encardida de tao empuerada que veio paguei o frete caro e nao recebi em casa tive que ir busca."
4834290e28c650c35dd108b6013c5da1,"O produto chegou com defeito,não esta ligando"
4834f393efc5fd74b084a2272faecfe0,até o presente momento não foi entregue!
4835d3d7d871d1a6f0adb16104feb29c,"Comprei 3 frascos e chegou só 2. Me sinto lezada, não gostei . Vou passar a comprar em outro site que não repassa suas vendas .insatisfeita."
483681f6667d97add3bcd3235480de48,"aparelho está com defeito, vou precisar trocar?"
4836dd803b9810171446acaa3df7dae4,nao tive problemas
4837ed6e891788ecb3511e6f97699fd6,"Produto conforme descrito, entregue no prazo."
48380bff814eb961d5a14d5b08579fe3,"Ainda não pude testar, mas chegou em tempo Record."
4838d1d7476a0bd88a41061ec714ccc5,"ja comprei varias vezes eu sempre fui bem atendido otimo atendimento, prazos de entregas dentro do prazo estipulado sempre chega antes da data prevista"
483992f7837eb5b3e94c0a30af43d748,"Só achei o prazo dado, muito longo. Ainda bem que veio bem antes."
484186b66edde92882cb307276a97686,Boa loja
4842a7318c7bfbb4955a26cee7075c5b,"Foi entregue bem antes do prazo,mas não foi o que eu esperava."
4844871c1a2a9bb8b3d6e37ad2358c19,"O produto é muito bom é lindo, superou as minhas expectativas!!!! Recomendo!!!!! Amo comprar nas lannister.com, nunca tive problemas!!!!"
48473f056dbedf83a49b22fb0dd16805,uma das bonecas veio sem chupeta
484818b5714634255d5f7eba3676a9ad,O produto chegou com 10 dias. Adorei! São de um material bom e um tamanho bom. Achei que seriam menores. Muito bom! Obrigada!
484adfe21caf4f1ebfb06075f9c6d7bc,ok
484fa3796dac46acb634df55fefaf854,"Amei era do jeito que esperava,chegou antes do prazo"
484fd29f3983ccbef7ef6cb1f029b552,Ainda não recebi
4850d03e435948400d15777a029070a6,Naravilhoso
48524042d3c07435c8af70c7f4cb483f,Recebi um produto diferente do que foi requisitado. A imagem do anúncio não condiz com o produto recebido.
4852a81a7206e97d2a58cc2a11025111,Pedido apenas veio errado mas foi entregue na data certa !!!!
4854d31ef5080c43c5c762e53204d738,Muito bom
4854e2a77ef2b2c557514a584cf98e3e,Gostei entregou no prazo e correto
485569add7cd0677fa341224c1c0a514,Muito bom
48563905d91e9530817215a9a4432741,Ótimo produto!
485681baed5c03c3a0df77ad0b46f86e,"O relógio aparenta ser de qualidade inferior aos relógios da marca Casio, e não veio com manual em português o que demonstra que é importado."
485a77470a86745c6cffb9fabf3c15c5,"Muito lindo, igualzinho?a foto, recomendo"
485ca325aa922c81664d44b05ed8c781,demora no atendimento.
485d8767d19fdfb75652a75ffcc45955,"Na propaganda está escrito Mixer elétrico e veio um portátil que eu tenho três que quebrou por isso eu queria um elétrico, vocês devem especificar melhor os produtos"
485dfa31b7934fb65583cf52a302bb4d,O produto foi entregue no prazo e é de ótima qualidade.
48625edf6669a88563f5bff5158bbbf1,"O produto não veio com qualquer manual, mesmo que em inglês explicando seu funcionamento. No mais o produto é satisfatório."
486275889032082e9286e7e34591bdb5,"Comprei 2 kits de luminária e só foi entregue 1, mas a nota está cobrando os dois, mais a fita de led q foi para o correio muito longe da minha casa."
48628424375bc2748eb89679dc256dfc,"Entrega rápida de produto que atende a finalidade. Estamos mobiliando o apartamento e usaremos a arara em um dos quartos. Além de organizar bem sapatos, camisas e palitó, libera espaço no guarda roup"
48635a2309c53c26a875c9417d4916aa,Produto recebido não possuía as especificações indicadas
4863b6e6dd930c3b47e6bfb6985f41c5,"Produto ok, entrega ok"
4864c7a3d086f33fa4c38ca2bb63b441,O PRODUTO DESCOLOU E ATÉ AGORA NAO RESPONDERAM E UMA VERGONHA
48656dcc623756f5c68ad3257b9cc1ee,E ainda gastei no correio com embalagem
4867796a7dff80e997e79fed5a15c02b,?
486855f281755a928a35b13d9ad336f1,Provável motivo - paralisação dos transportes
486ba73d63f6d91dbdc5160397c7420d,Ja comprei outras vezes mas estou tendo problemas nessa compra
486e3f4f2b032f73b96a0c0456f5107d,Perfeito. Adorei.
4871768a7423c20fbeaf742d89713d13,Atendeu no prazo
4871f39882b80a101ad3b4f392b30dfd,Excelente vendedor e entrega muito rápida...
48727034a5ef0aed556fa08c05391b3c,"Pedido chegou antes do prazo previsto, mercadoria de qualidade! Recomendo"
48746264030a984e793f87d5851597b8,Produto bom e entrega bem rápida!
487518e2f117213d4fac0c40924b8c7b,Recebi o relógio em perfeito estado
487891d45486c84f3f7b73e9f80ab3b2,"Eu compro de tudo pelo stark, nunca precisei trocar nada, sempre chega antes e certinho, amo comprar no stark e nas lojas que entregam por eles tbm..."
487cfccb76f0d38b26871324e800802a,Comprei faz meses esse relógio e até a presente data não recebi e me sinto lesado e prejudicado pois comprei com antecedência para dar de presente e não chegou até agora!
487f8e0707bcbac24bfd63b100198726,"Não fiquei satisfeita c a entrega. Disseram q houve ocorrência por nao ter ninguém em casa, o q não foi verdade. Tive q ir até o correio para retirar o produto, sendo q paguei pelo frete."
487f8ff16eaf366dc7c01652202048c3,"Chegou apenas uma peça, mas na nota e na garantia constam as duas joias."
488606d60311c4145a3216dbc012640c,Muito lindo
48869ca20e2ca762cd6bdd880c8ccae5,Fui surpreendido pela eficácia. Ótimo atentimento.
488ec1aa862d1f21dff2f2003838ca85,PRODUTO ÓTIMO.
488f41ba98b1836e9164e4476e2bef8c,Bom
488f503f0e56dc79a12a035233c34fdf,Produto lindo.
488f5ad66f112743c91ae61731522375,muito obrigado
48904f4cf78e68acf01daa9d403272b0,Otimo
4890b283b617da6f51059b7620036813,Produto de ótima qualidade e entrega antes do prazo 100 confiável
489409d269312419d76f5b9593223a28,"O produto é bom, mas a entrega é muito demorada, pensarei mais vezes antes de comprar, existe o mercado livre e com mesmo valor de frete o produto chega em menos de 7 dias"
489459e6d69ee76e76579a5f0756b828,produto entregue antes do prazo
4896f89f1a7af4527aac17b77ded3503,Recebi o pedido em 8 dias.
489862b100507bd291adf2024e6dc111,Ainda está dentro do prazo de entrega
489a3456eb69acd909a63ffa569847f3,Recebi o produto em perfeito estado e bem antes do prazo.
489bff46746e4ba1d53e13a888009db2,Eu amei o óculos ele é lindo ficou perfeito no rosto 😍😍
48a03674ecc89a59f4fffb454cb562ba,Muito bom chegou até ates do que eu esperava
48a10b2a37fe86d068f3c24e1aef1b31,Fico muito satisfeita em comprar mas lojas lannister
48a1b2742fd417ea6873014e8050d2c6,"ATÉ AGORA NÃO CHEGOU, MUITO RUIM ESTA LOJA. NÃO COMPRO MAIS. PÉSSIMO."
48a5d29dd9fa7991bedf714c93bcfffe,Obrigado!
48a6dcba6eddaebca59c14d15eab0ddd,"Entrega dentro do prazo. O produto já conhecia, recomendo!"
48a82d740f73ba519ee5faa66c72bc7f,"Pedi HD 500 GB SATA Notebook Samsung R520 1 unidade - R$ 269,00 cada E recebi Hdd 2,5 Notebook / Desktop Seagate St500lm030 Barracuda 500gb 5400rpm 128mb Sata 6gb/s"
48ab3ad217fd17807d425183364235bd,Muito bom
48ac506c375b9c08c02f591f5115aaf2,Gostei muito do produto e chegou rapidinho 💖
48b2a8b8dfcf1836e2b3790f993d3d20,Parabéns chegou bem antes do prazo eu recomendo nota 10
48b38aa9000d66f72d3edc46a1cd6bea,Achei demorada a entrega pelo tamanho da mercadoria!
48b3ce236ea9d35a4850ea94ca9ca38f,Produto não chegou no prazo
48b59eaf14d7413f9bebc31a061d54fa,"show de bola, entregaram antes do prazo previsto"
48b94fe61f1b985f6b4d2195e6dce11c,gostei do produto
48be93494f39f5699083b8b6b8b29e2e,Tudo recebido no tempo esperado.
48bec7b6f7d385e9d648d5f4ea72b6c9,"Bom dia, o frete foi o dobro do valor do produto e o demorou quase dois meses para ser entregue, não vou mais comprar desse fornecedor e vou tomar mais cuidado com os periodos e valores do frente."
48c09bbecc61fe4b47b57485a603d366,"Produto excelente , entrega antes do prometido, adorei, muito linda a boneca, recomendo."
48c316804db62200294efb2edf5de3b8,O produto o material bom gostei muito . E chegou no prazo certo.
48c4d0c9a5eabf84db2a1ea1b8a2b5a1,Produto enviado e de ótima qualidade. A loja cumpriu o e atendeu as expectativas.
48c56a379fc14438fa75ed2769b94ed5,O produto foi entregue dentro do prazo e chegou em perfeito estado.Estou satisfeita.
48c64042a220b8b3ef6dfe9ae3473ed2,Chegou antes do combinado!
48c743b6f1e00ba85f93e78bc33a06f2,Recebi o produto porem não gostei ! Ja solicitei devolução mas ate o presente momento nao tive retorno.
48c90119efa0a0367568700cd532c536,Ótimo
48d11bf3ae64fd9629f1f3bcafccf012,. O produto nao vem na embalagem origiaal e simplismente foi colocado uma gota de uma base qualquer em um tubinho de plastico que nao é a original simplesmente anuncio verdadeiramente enganacao.
48d1f2a1dbb0cac3e9f04e7b962c86e7,Não recebi o produto
48d25780115e38ce46cfe7d76002d38c,Satisfeita com o produto é loja
48d532cfdad1a489f1098d92bab6a5b8,Eu recomendo chegou direitinho e no prazo...
48d5ecbd8f58a59125aec500070293f3,Carteira maior do que as grandes normal muito feia$60 perdido.
48d69c7dfe5cd8fae4a1f8d8d643cfd0,O produto é muito mais bonito que na foto
48d95e6c7479c2435c16fa4d9a89c33b,Veio numa embalagem esdruchula. Muito mal embalado. Parecia loja amadora de fundo de quintal. Vergonha stark numa parceria dessas. Chego a pensar se realmente o produto é original Epson.
48dd91f6aca2137105fd0ce79f5f8e8a,Muito bom gostei do produto.
48deda9cdd185c5af4a1434f1637f534,"Ótimo produto, adorei."
48df825d3e1d18c88951706e5860692f,"Recebemos quase 1 mês antes da previsão , produto muito em conta! !! Recomendo!!!"
48dfb09da10ec86135fedeb9941364c2,Falta de respeito com cliente
48e19adf99c543e96bde552a1d85871d,O prazo de entrega não foi cumprido. Fiz a compra há mais de 20 dias e não recebi o produto. Pelo rastreamento não é possivel saber o que aconteceu e qual a nova previsão de chegada.
48e436bb3aeb313f7cdfd6a8a68775d3,Gostei muito de comprar!
48e462f4349bcff7fcdd449342aac341,Amei o produto otima qualidade
48e56092f7b91de46e051b4b48a08820,Está dentro do que eu esperava.
48e80ba977200e5bb0ff4205bd8fa9bf,achei muito bom site recomendo sim a outras pessoa
48e842fd2d333bf25db3a318410b7941,Mosquitos frustrados pela boa qualidade do Mosquitero. Nunca mais acordar cantando.
48ec5aadfaa27b0cab76d019eb713da6,Tudo perfeito celular maravilhoso super recomendo tudo! Loja super correta também recomendo muito!
48ec5e1b122291eee51b89664e1cd22a,Não recebi o produto.
48f334fe1fb4fe1d4266f23dc626ed09,"No sate falava que era Sony com case , chegou um que não é Sony e nem veio a Case, tomem cuidado com esse fornecedor promete uma coisa e manda outra."
48f36467487507815483fc543e45e372,"Produto foi como eu esperava , adorei . Recomendo"
48f5958a5021c52ed8851894845dec1c,"Os potes são lindos! A entrega foi rápida, vieram muito bem embalados."
48f5a15eb9090137607c46664ceb0220,"Otimo produto, pratico e fácil de usar. Porém poderia vir com uma lâmina junto acompanhada, fora isso uma beleza"
48f6a143658e0fa785cd508a8be76d35,Produto em Perfeito estado. Qualidade dentro do padrão.
48f83d8c1401dfdbc4ee6a7ce5e3cfe6,"Chegou antes do prazo, produto muito bom!"
48f865cd7d53804306c7f95ccd8ab6be,profissionalismo total lannister.com
48f8efe389977fad9d32177f7f45b81b,Chegou no prazo.
48fa5b02b17fe690ecc7d182de8cdc42,PRODUTOS MARAVILHOSOS
48fb0e0dca73bc2c9410991de51c5b94,Ok
48fb2921273e0fdb2c51e9fc59fff282,Recomendo!!! Sempre entregam antes do prazo! E chega tudo ok.
48fd72d764b94ad5c80187fc738dbf01,"Dentro do prazo, tudo certo com o produto!"
